date,bM,bZ,M8M7,Z8Z7
2023-04-13,0.7896847011760324,0.7216998639119547,7.499999999998863,4.4999999999987494
2023-04-14,0.7905764268804425,0.7235624180865452,6.999999999999318,4.5000000000001705
2023-04-17,0.7973153672084196,0.737074401008876,6.999999999999318,5.000000000001137
2023-04-18,0.7898918483777488,0.7248271337001508,6.000000000000227,4.5000000000001705
2023-04-19,0.790599021586689,0.7232861559127023,5.499999999999261,3.499999999999659
2023-04-20,0.7659667382364933,0.6962737185541754,6.500000000001194,4.5000000000001705
2023-04-21,0.7655759587286884,0.6986643963178136,6.000000000000227,4.4999999999987494
2023-04-24,0.735093128880383,0.6412334578611176,6.000000000000227,3.999999999999204
2023-04-25,0.7522185505143303,0.6636626821068704,6.499999999999773,4.999999999999716
2023-04-26,0.8225550660793076,0.8414835164835317,7.499999999998863,5.500000000000682
2023-04-27,0.8230041485379014,0.7991093518060371,7.500000000000284,5.499999999999261
2023-04-28,0.8708010335917526,0.8789166407572266,6.999999999999318,5.000000000001137
2023-05-01,0.9086669528195984,0.9189229304010889,6.999999999999318,5.000000000001137
2023-05-02,0.9235916499857282,0.9264529712854128,7.499999999998863,4.5000000000001705
2023-05-03,0.9408866995074144,0.928527965113313,7.500000000000284,5.499999999999261
2023-05-04,0.9140862944162705,0.921832085734269,11.50000000000091,7.9999999999998295
2023-05-05,0.9383235724743977,0.9445411995210303,11.499999999999488,7.9999999999998295
2023-05-08,0.9348770280795997,0.9450909141343118,10.999999999999943,8.499999999999375
2023-05-09,0.928918169209451,0.9426994906621121,10.999999999999943,8.499999999999375
2023-05-10,0.934182305630054,0.9465807111211723,10.999999999999943,9.000000000000341
2023-05-11,0.9437262357414661,0.9617522941924834,10.500000000000398,8.499999999999375
2023-05-12,0.9484634423017474,0.9748437946665395,9.999999999999387,8.500000000000796
2023-05-15,0.9508722678965439,0.9703662286832357,10.499999999998977,8.500000000000796
2023-05-16,0.9561842728224781,0.9869149622604477,11.499999999999488,9.000000000000297
2023-05-17,0.9562596865851489,0.9888054668884338,9.999999999999432,8.500000000000796
2023-05-18,0.9397215639810339,0.9740469538273675,8.499999999999375,7.500000000000284
2023-05-19,0.9419522466721569,0.9779703101061433,7.9999999999998295,6.499999999999773
2023-05-22,0.9422215128485206,0.9768934868515607,7.9999999999998295,7.000000000000739
2023-05-23,0.9374674309536118,0.9752838636331117,7.500000000000329,6.500000000001194
2023-05-24,0.9317491802615007,0.967248016798835,7.500000000000284,6.499999999999773
2023-05-25,0.9322607271890667,0.9680874316939471,6.499999999999773,5.500000000000682
2023-05-26,0.9322607271890665,0.9680874316939359,6.000000000000227,5.499999999999217
2023-05-29,0.931908794160511,0.9752889493226704,6.499999999999773,4.999999999999716
2023-05-30,0.9323208757683177,0.9720541313675185,6.999999999999318,5.500000000000682
2023-05-31,0.9361069836552744,0.9766184422036619,7.000000000000739,5.999999999998806
2023-06-01,0.9336815657233625,0.9763286700733059,7.9999999999998295,6.499999999999773
2023-06-02,0.9307986541138497,0.9707519057933239,7.000000000000739,5.499999999999261
2023-06-05,0.9322519900710553,0.9711134943578745,6.999999999999318,5.499999999999261
2023-06-06,0.9311231455356404,0.9783224550411991,7.9999999999998295,6.499999999999773
2023-06-07,0.9320120722153903,0.9756062784424694,7.500000000000329,6.000000000000227
2023-06-08,0.924426236929064,0.9603190329931378,9.000000000000341,9.999999999999432
2023-06-09,0.9037278808804307,0.947007677227224,7.9999999999998295,8.499999999999375
2023-06-12,0.9038492641112547,0.9472880747126481,7.9999999999998295,7.9999999999998295
2023-06-13,0.8998093280503875,0.934337900914021,6.999999999999318,7.000000000000739
2023-06-14,0.8988756516262008,0.9361606809527375,6.500000000001194,7.000000000000739
2023-06-15,0.9115662554397558,0.9304236803099403,4.000000000000625,4.500000000000126
2023-06-16,0.9116263440860254,0.9285846267553509,2.4999999999991473,4.000000000000625
2023-06-19,0.9291012010105374,0.9384361806720142,4.000000000000581,4.5000000000001705
2023-06-20,0.9555799818957906,0.9418808895173495,3.0000000000000693,4.999999999999716
2023-06-21,0.9583961086479398,0.9432643597323183,2.9999999999986926,4.5000000000001705
2023-06-22,0.9458772052722064,0.9329576905688629,1.5000000000001013,3.499999999999659
2023-06-23,0.9455942301662322,0.9419381636928118,1.999999999999602,3.50000000000108
2023-06-26,0.9410080183276441,0.946107457636341,2.4999999999991473,0.9999999999990905
2023-06-27,0.9303041971506019,0.936074712227586,1.0000000000005116,-0.5000000000009663
2023-06-28,0.9237852090570952,0.9294045426641857,2.4999999999991473,0.9999999999990905
2023-06-29,0.9372683959767727,0.9383818342151594,2.5000000000005684,1.0000000000005116
2023-06-30,0.9379964559328523,0.9393633796618788,1.5000000000000568,0.0
2023-07-03,0.9329906166335135,0.9376272275990044,0.0,-1.0000000000005116
2023-07-04,0.9373273229606582,0.9407967950144579,1.0000000000005116,-0.49999999999954525
2023-07-05,0.9393485585923508,0.9450352575699966,1.5000000000000568,0.49999999999954525
2023-07-06,0.9457732301498285,0.9497072655725151,0.49999999999954525,-0.49999999999954525
2023-07-07,0.9465598772004048,0.951590577016744,3.0000000000001137,1.0000000000005116
2023-07-10,0.9474587565374044,0.9452293882978818,3.499999999999659,1.5000000000000568
2023-07-11,0.9480510241105662,0.9458120903131988,3.999999999999204,2.5000000000005684
2023-07-12,0.9332703808624806,0.9335029143910476,6.000000000000227,4.5000000000001705
2023-07-13,0.9389322782859184,0.9371221762647285,6.000000000000227,4.5000000000001705
2023-07-14,0.9413161749995422,0.938813312884672,5.499999999999261,4.5000000000001705
2023-07-17,0.939813898237998,0.93554067639581,6.000000000000227,5.500000000000682
2023-07-18,0.9382484340457083,0.937831950020721,7.000000000000739,6.000000000000227
2023-07-19,0.9412882214583057,0.9409911368923319,6.999999999999318,6.000000000000272
2023-07-20,0.9463845803545567,0.9492935564127802,6.999999999999318,5.499999999999261
2023-07-21,0.9445520434980679,0.9425829129670699,7.000000000000739,6.999999999999318
2023-07-24,0.9437107599047501,0.9429132192951322,7.500000000000284,7.000000000000739
2023-07-25,0.9459503842701162,0.9450274293778888,7.500000000000329,7.000000000000739
2023-07-26,0.9439632796918188,0.944367303271038,6.000000000000227,6.499999999999773
2023-07-27,0.9524801675728771,0.95126056212627,6.499999999999773,6.999999999999318
2023-07-28,0.9478200318964989,0.9486390573920976,8.00000000000125,6.9999999999992735
2023-07-31,0.9423024180646352,0.9456324950257275,8.500000000000796,7.999999999999785
2023-08-01,0.9283951226736387,0.9460422347391654,9.000000000000385,8.499999999999375
2023-08-02,0.9291360516004443,0.9440594223563313,8.99999999999892,9.999999999999432
2023-08-03,0.9440293657032846,0.9524132710329206,10.500000000000398,10.500000000000353
2023-08-04,0.9408703775333632,0.9447852760736442,9.000000000000341,9.499999999999886
2023-08-07,0.9445175438596365,0.9375456537618894,9.999999999999432,9.999999999999432
2023-08-08,0.9635573386826927,0.9588741549140508,9.499999999999886,9.499999999999886
2023-08-09,0.9680408218074099,0.96222810512815,9.499999999999886,9.000000000000341
2023-08-10,0.9675882597160932,0.9627140456869179,9.499999999999886,9.499999999999886
2023-08-11,0.9621294952586872,0.9563097884839045,8.99999999999892,9.000000000000341
2023-08-14,0.9675765050644451,0.9595931830676284,9.000000000000341,7.9999999999998295
2023-08-15,0.9649422400803164,0.9588183735517348,8.500000000000796,7.9999999999998295
2023-08-16,0.9642771613314808,0.9585666446143543,9.000000000000341,7.9999999999998295
2023-08-17,0.9760305232026973,0.9684678043566323,9.000000000000341,7.9999999999998295
2023-08-18,0.9809463986599182,0.9731642376681501,8.500000000000796,7.500000000000284
2023-08-21,0.9800743444626312,0.9724511419825652,8.500000000000796,7.50000000000024
2023-08-22,0.9846888869127577,0.974530352681603,7.9999999999998295,7.500000000000284
2023-08-23,1.0172818267125212,1.0012666098611291,6.999999999999318,6.999999999999318
2023-08-24,1.0178255745432907,1.0007231006556074,7.000000000000739,7.000000000000739
2023-08-25,1.0106245120370667,0.9949626969434437,5.500000000000682,5.499999999999261
2023-08-28,1.0132916340891154,0.999512690355321,5.499999999999261,5.500000000000682
2023-08-29,1.0244737683210623,0.9976057042123752,6.000000000000227,6.499999999999773
2023-08-30,1.0249611939722831,0.9939643397689037,5.500000000000682,4.5000000000001705
2023-08-31,1.0234991375166202,0.9831764990285541,5.499999999999261,6.000000000000227
2023-09-01,1.0392011048550074,0.9936884084242543,7.500000000000284,6.500000000001194
2023-09-04,1.0348914333589474,0.9938861197731327,6.499999999999773,6.499999999999773
2023-09-05,1.0363477881891627,0.9927677873338645,7.500000000000284,6.000000000000227
2023-09-06,1.0345690992107293,0.9923399006783828,6.000000000000227,5.499999999999261
2023-09-07,1.03398558187437,0.9901162464199537,6.000000000000227,6.000000000000227
2023-09-08,1.0354507195570541,0.9910068050111879,6.000000000000227,4.999999999999716
2023-09-11,1.0369786563285632,0.9918444564560811,6.499999999999773,4.999999999999716
2023-09-12,1.0344344829443157,0.9872506237015006,5.499999999999261,4.5000000000001705
2023-09-13,1.0327913279132965,0.9923304730807309,4.000000000000625,3.50000000000108
2023-09-14,1.0106630684295954,0.9695083711071809,4.5000000000001705,5.000000000001137
2023-09-15,1.0238737309644736,0.9835238506465468,6.999999999999318,7.000000000000739
2023-09-18,1.019273477157378,0.9854029041980005,7.000000000000739,8.00000000000125
2023-09-19,1.0162857221191808,0.9751773049645442,6.500000000001194,6.499999999999773
2023-09-20,1.0155934161132283,0.9696587698326417,6.499999999999773,8.00000000000125
2023-09-21,1.0134566787809856,0.966631100709018,6.000000000000227,7.500000000000284
2023-09-22,1.0176714463535368,0.9682989859033934,7.500000000000284,7.9999999999998295
2023-09-25,1.034454943535424,0.9947059935715504,10.999999999999943,11.999999999999034
2023-09-26,1.0368702941861825,0.9936193999327315,10.999999999999899,11.000000000001364
2023-09-27,1.0365658233380728,0.9931212694715267,10.500000000000398,10.999999999999943
2023-09-28,1.035273848385955,1.0007082152974545,10.999999999999943,11.50000000000091
2023-09-29,1.0258900640548425,0.9925741323858875,10.999999999999943,12.000000000000455
2023-10-02,1.039895470383302,1.0078196075033647,13.500000000000512,14.499999999999602
2023-10-03,1.039279352274985,1.0105704028719678,14.500000000001023,16.500000000000668
2023-10-04,1.0314719837634945,1.0034624623089894,14.499999999999602,16.500000000000625
2023-10-05,1.0314085056574436,1.0050236604078548,14.500000000001023,16.499999999999204
2023-10-06,1.0366571225931982,1.0088008800880215,14.999999999999147,17.499999999999716
2023-10-09,1.0475483979037532,1.0148445070919059,13.500000000000512,16.99999999999875
2023-10-10,1.0511604691789413,1.0178611297164728,14.000000000000057,16.500000000000625
2023-10-11,1.063865822676849,1.037408820183381,10.999999999999943,12.5
2023-10-12,1.0629937991384386,1.0482888898129592,9.999999999999387,12.5
2023-10-13,1.0541815526123404,1.05216671096306,10.000000000000853,11.499999999999533
2023-10-16,1.0625067341881065,1.0551828486754713,10.999999999999943,12.5
2023-10-17,1.0582876783129846,1.0533430697461297,10.999999999999943,12.5
2023-10-18,1.063134917840731,1.0547223348196442,11.499999999999444,13.000000000000966
2023-10-19,1.0626432144585896,1.0560578661844764,10.500000000000398,12.5
2023-10-20,1.051773911722236,1.046957577488961,12.999999999999545,14.999999999999147
2023-10-23,1.0516084769019516,1.0480088006170305,12.999999999999545,14.999999999999147
2023-10-24,1.050845590934663,1.0563316337221718,12.999999999999545,13.000000000000966
2023-10-25,1.0542408707694393,1.058947879123945,14.000000000000057,14.499999999999602
2023-10-26,1.0583195651015125,1.0701037923148606,14.999999999999147,16.00000000000108
2023-10-27,1.0485603197476665,1.065181267417145,15.50000000000007,15.500000000000114
2023-10-30,1.0497384538186878,1.0638314561939244,16.00000000000108,15.500000000000114
2023-10-31,1.048610163943348,1.0652392799839123,17.00000000000017,15.999999999999659
2023-11-01,1.0462927584611756,1.0689933349980048,17.499999999999716,16.00000000000108
2023-11-02,1.0566065543020686,1.0765112393681984,16.00000000000108,14.999999999999147
2023-11-03,1.0588076090318352,1.0747854914196884,15.500000000000114,14.999999999999147
2023-11-06,1.0434408574329848,1.0571513784554982,15.000000000000568,15.000000000000524
2023-11-07,1.0470118287827057,1.0625680087051494,13.500000000000512,13.500000000000512
2023-11-08,1.0502662768234525,1.0650518772859998,11.499999999999444,11.999999999999034
2023-11-09,1.0628426049780788,1.0832050588676185,12.999999999999545,13.500000000000512
2023-11-10,1.0799656061908633,1.1141560361723788,12.5,12.00000000000041
2023-11-13,1.0489852852688257,1.0923630655986787,12.000000000000455,12.5
2023-11-14,1.0414005314932935,1.0702625975869817,11.499999999999488,12.000000000000455
2023-11-15,1.0454244609328647,1.074226899717224,12.5,12.999999999999545
2023-11-16,1.0435864618885162,1.0764949336378173,12.999999999999545,12.999999999999545
2023-11-17,1.0380201852620075,1.065690899001141,12.5,12.000000000000455
2023-11-20,1.0186820652174262,1.0708113689473562,10.999999999999943,10.499999999998977
2023-11-21,1.0181112548512627,1.0702079638884345,10.500000000000398,10.500000000000398
2023-11-22,1.0023615539024997,1.0441450834064891,10.999999999999943,10.500000000000398
2023-11-23,1.0104160098864186,1.0234792299119733,10.999999999999943,8.99999999999892
2023-11-24,1.0101533124865927,1.0221567622950565,10.999999999999943,9.499999999999886
2023-11-27,0.9974146325085074,1.0052859530061542,11.50000000000091,9.999999999999432
2023-11-28,0.9974504073130186,1.0016450490350972,11.499999999999488,10.499999999998977
2023-11-29,0.9811886480074503,0.9888247871867974,12.999999999999545,11.499999999999488
2023-11-30,0.982083452735494,0.9821109123434514,12.5,10.500000000000398
2023-12-01,0.9810552836862628,0.9813425419854763,14.000000000000057,11.499999999999488
2023-12-04,0.9840046531918369,0.9806126979428593,12.999999999999545,11.499999999999488
2023-12-05,0.9955956686939045,0.9882899948338008,12.000000000000455,10.000000000000853
2023-12-06,0.9846294250444538,0.9729107326828552,11.499999999999488,9.999999999999432
2023-12-07,0.9839039743421145,0.971785697016577,12.5,11.499999999999488
2023-12-08,0.9918215126930243,0.9814244888986611,12.99999999999959,12.000000000000455
2023-12-11,0.9882587790847533,0.9821149505122437,11.999999999999034,12.000000000000455
2023-12-12,0.9948745531053286,0.9880231904948692,10.999999999999943,10.999999999999899
2023-12-13,0.998200918816463,0.9890328476963712,10.500000000000398,10.000000000000853
2023-12-14,0.9782771847898662,0.975487679671461,12.5,11.50000000000091
2023-12-15,0.9837009117302529,0.9805302402651319,11.499999999999533,10.999999999999943
2023-12-18,1.0035178520884762,0.9951876804619865,13.500000000000512,12.5
2023-12-19,0.9968623845877226,0.9917660193787656,14.499999999999558,12.5
2023-12-20,0.9980721014094729,0.9908887914191199,15.000000000000568,12.999999999999545
2023-12-21,0.9915167277936467,0.9826274681520518,15.500000000000114,14.500000000001023
2023-12-22,1.0007707459107704,1.0027259607675376,17.00000000000017,16.499999999999204
2023-12-27,1.0111112327447485,1.0106531101253045,14.499999999999602,14.000000000000057
2023-12-28,1.011577964519124,1.0088225643767714,16.499999999999204,15.000000000000568
2023-12-29,0.9903151372022183,1.0089308771627785,15.500000000000114,15.500000000000114
2024-01-02,0.9903355235106869,1.0096316543017034,14.999999999999147,15.999999999999659
2024-01-03,0.9926520156397275,1.0145936612265254,15.500000000000114,17.00000000000017
2024-01-04,0.9824172781392737,0.9917578092442123,14.500000000001023,15.500000000000114
2024-01-05,0.9708727341696579,0.9847992308044475,12.999999999999545,14.499999999999602
2024-01-08,0.9691903576216818,0.9849134743381132,12.999999999999545,14.999999999999147
2024-01-09,0.9648034997649888,1.0037226747278178,12.5,15.500000000000114
2024-01-10,0.9660248944533371,1.000131105783652,13.000000000000966,14.999999999999147
2024-01-11,0.967772262714698,1.0043110197179679,13.500000000000512,15.500000000000114
2024-01-12,0.9585932208530058,1.0020063357972635,15.500000000000114,17.00000000000017
2024-01-15,0.9647134391446726,1.0044036776078504,15.000000000000524,16.500000000000625
2024-01-16,0.9651583376393259,1.0093973241146963,14.499999999999602,15.999999999999659
2024-01-17,0.9516868307326626,0.9848536059825014,12.000000000000455,12.999999999999545
2024-01-18,0.9524340318592706,0.9889829155356803,13.49999999999909,14.000000000000057
2024-01-19,0.9290967290416711,0.9631225354169838,11.999999999999034,12.5
2024-01-22,0.9360543920248434,0.9746915351506598,11.499999999999488,11.499999999999488
2024-01-23,0.9480734248387784,0.987574468085127,12.5,12.000000000000455
2024-01-24,0.9415595662867823,0.9832492623965127,11.499999999999533,11.499999999999488
2024-01-25,0.933473876380093,0.9720141631485789,12.999999999999545,13.000000000000966
2024-01-26,0.9220360897821485,0.9606007130766695,12.999999999999545,12.999999999999545
2024-01-29,0.9202951071494417,0.950801894869008,13.500000000000512,14.000000000000057
2024-01-30,0.9354491785273122,0.9612936930091123,13.500000000000512,14.000000000000057
2024-01-31,0.9342909138177603,0.956500494312546,13.000000000000966,14.000000000000057
2024-02-01,0.924489528223521,0.9480699805609384,12.5,13.49999999999909
2024-02-02,0.9212368728121344,0.9336717914987916,10.999999999999943,11.999999999999034
2024-02-05,0.933201868762726,0.9450879491912815,11.499999999999488,12.5
2024-02-06,0.9354767974124898,0.9535847374858935,11.499999999999488,12.0000000000005
2024-02-07,0.9373406792204548,0.953428936532724,10.999999999999943,12.5
2024-02-08,0.9206905155763373,0.9344396400607683,10.500000000000398,12.5
2024-02-09,0.9186995585372311,0.9283061100444719,9.000000000000341,10.499999999998977
2024-02-12,0.9167883492161036,0.9170994968349246,9.999999999999432,10.999999999999943
2024-02-13,0.9158501440922142,0.9178993106668917,8.499999999999375,10.500000000000398
2024-02-14,0.912391930835733,0.9213689892051047,9.499999999999886,10.999999999999943
2024-02-15,0.9144385026737835,0.9343922651933715,7.9999999999998295,9.000000000000341
2024-02-16,0.9165305438063109,0.9341461458249783,6.999999999999318,7.9999999999998295
2024-02-19,0.9165514914733989,0.9359650339947251,7.000000000000739,9.000000000000341
2024-02-20,0.9127161088639617,0.923938155322545,7.499999999998863,9.499999999999886
2024-02-21,0.916262346213834,0.9319696779135745,7.500000000000329,9.999999999999432
2024-02-22,0.9181996552808209,0.9362984611169362,5.500000000000682,8.00000000000125
2024-02-23,0.9288973056727373,0.9482459187217753,5.999999999998806,7.500000000000284
2024-02-26,0.9295524471088452,0.9532221781130032,5.499999999999261,7.9999999999998295
2024-02-27,0.9326608938370504,0.9566626968373663,6.000000000000227,8.499999999999375
2024-02-28,0.9495788754837405,0.9788607994759068,5.000000000001137,7.499999999998863
2024-02-29,0.9506548046637784,0.9796662299937265,4.000000000000625,6.499999999999773
2024-03-01,0.9514412931310928,0.9785151587490949,4.5000000000001705,7.500000000000284
2024-03-04,0.9441148281685292,0.966998191681723,4.999999999999716,7.9999999999998295
2024-03-05,0.9367765887748661,0.9616417426732388,4.999999999999716,8.00000000000125
2024-03-06,0.9367340503039592,0.9609902475618557,4.5000000000001705,7.500000000000284
2024-03-07,0.9449545512148773,0.9707825080757669,6.000000000000227,8.500000000000796
2024-03-08,0.933023123100081,0.9639458014909127,7.500000000000284,9.499999999999842
2024-03-11,0.9349979955329405,0.9713720527343891,7.000000000000739,9.000000000000341
2024-03-12,0.9299619029920462,0.9669359383806001,6.000000000000227,7.9999999999998295
2024-03-13,0.9120006685609751,0.964678571970429,6.000000000000227,7.9999999999998295
2024-03-14,0.9015163236887317,0.9546941352002487,4.5000000000001705,6.999999999999318
2024-03-15,0.9050412175016377,0.973307708733685,4.000000000000581,6.999999999999318
2024-03-18,0.8784608676695663,0.9552057336660275,3.999999999999204,7.499999999998863
2024-03-19,0.8745764594790383,0.9483026549059291,4.5000000000001705,7.9999999999998295
2024-03-20,0.8741703488695194,0.9487752019438492,4.000000000000625,7.500000000000284
2024-03-21,0.8666899116690565,0.9350014907914345,4.5000000000001705,8.499999999999375
2024-03-22,0.8764107930339287,0.9578092766353233,4.999999999999716,8.500000000000796
2024-03-25,0.8875502008032765,0.9505732005261504,4.999999999999716,7.500000000000284
2024-03-26,0.8922038016293342,0.9492765674371539,4.999999999999716,7.9999999999998295
2024-03-27,0.8986270615664316,0.9555680427059875,5.499999999999261,7.9999999999998295
2024-03-28,0.8971381169639892,0.9531196692688342,4.000000000000625,6.9999999999992735
2024-04-02,0.960576589093499,1.0271948342232358,6.000000000000227,9.499999999999886
2024-04-03,0.9599687391455998,1.024462933068384,5.500000000000682,8.499999999999375
2024-04-04,0.9728525980912508,1.0371536523928975,4.5000000000001705,7.500000000000284
2024-04-05,0.9777306468717335,1.0423713566030541,5.000000000001137,8.500000000000796
2024-04-08,0.976145723920646,1.029170144532743,4.4999999999987494,6.999999999999318
2024-04-09,0.9865323478517428,1.0235804460263045,4.000000000000625,6.999999999999318
2024-04-10,0.9651052924502517,1.0112516425755138,1.5000000000000568,6.000000000000183
2024-04-11,0.9693602651801804,1.0230092665305084,1.999999999999602,7.500000000000284
2024-04-12,0.9608117564730312,1.0226176115801837,3.0000000000001137,7.500000000000284
2024-04-15,0.9531741550374724,1.0089072916780712,2.4999999999991473,6.999999999999318
2024-04-16,0.9609016652462151,1.0148085684021806,3.0000000000001137,7.499999999998863
2024-04-17,0.9661870711866061,1.0229121461111645,1.999999999999602,6.000000000000227
2024-04-18,0.9630977130976817,1.024993042026129,1.0000000000005116,5.499999999999261
2024-04-19,0.9627626507521729,1.022806862006266,0.49999999999954525,4.5000000000001705
2024-04-22,0.9644411289319529,1.0228068620062662,1.5000000000000568,5.500000000000682
2024-04-23,0.9774352719409685,1.0320227841066587,2.000000000001023,6.000000000000227
2024-04-24,0.9808945126534295,1.0360858257476968,2.000000000001023,6.500000000001194
2024-04-25,0.9828962134751642,1.037233183711663,1.9999999999996465,6.499999999999773
2024-04-26,0.9826736283288696,1.0386938315348493,1.999999999999602,5.999999999998806
2024-04-29,0.99454350677302,1.0469675311414892,1.999999999999602,6.000000000000227
2024-04-30,0.9747880243115187,1.0261779088721408,-0.49999999999954525,3.50000000000108
2024-05-01,0.9745225918453246,1.0254201905057665,-0.49999999999954525,3.50000000000108
2024-05-02,0.9759771031764396,1.026438117373611,-0.49999999999954525,3.499999999999659
2024-05-03,0.9624828550681539,1.0187694930176243,1.5000000000001013,4.5000000000001705
2024-05-06,0.9664225754598832,1.0223329228702414,0.9999999999990905,4.5000000000001705
2024-05-07,0.976189613963902,1.025865661551572,0.0,3.999999999999204
2024-05-08,0.976189613963902,1.0328946759152169,0.0,4.5000000000001705
2024-05-09,0.9791199920180375,1.0347173568346992,0.9999999999990905,4.5000000000001705
2024-05-10,0.9822872325228916,1.0374576532183637,0.49999999999950084,4.5000000000001705
