date,Z26,H27,M27,U27,Z27,H28,M28,U28,Z28,peak_U,peak_M,y1y1_incl,y1y1_post,y1y1_reds,z28,spread_A_payU27_recv_1y1y_incl,spread_B_payU27_recv_post1y,spread_C_payU27_recv_Z28,spread_D_payM27_recv_post1y,spread_z7z8,spread_u27z26,d_U27,d_M27,d_Z26,d_Z27,d_Z28,d_y1y1_incl,d_y1y1_post,d_peak_U,d_peak_M,d_z28,dspr_A_payU27_recv_1y1y_incl,pnl_A_payU27_recv_1y1y_incl,dspr_B_payU27_recv_post1y,pnl_B_payU27_recv_post1y,dspr_C_payU27_recv_Z28,pnl_C_payU27_recv_Z28,dspr_D_payM27_recv_post1y,pnl_D_payM27_recv_post1y,d_z7z8,pnl_z7z8,d_u27z26,pnl_u27z26_recv
2026-01-16,2.0900000000000034,2.1500000000000057,2.219999999999999,2.2849999999999966,2.344999999999999,2.405000000000001,2.4599999999999937,2.515000000000001,2.5649999999999977,2.2849999999999966,2.219999999999999,2.4019999999999984,2.4312499999999986,2.4312499999999986,2.5649999999999977,11.700000000000177,14.625000000000199,28.000000000000114,21.12499999999997,21.999999999999886,19.499999999999318,3.0000000000001137,2.5000000000005684,1.5000000000000568,3.0000000000001137,3.499999999999659,3.0999999999997474,3.1249999999996447,3.0000000000001137,2.5000000000005684,3.499999999999659,0.09999999999963372,-0.09999999999963372,0.12499999999953104,-0.12499999999953104,0.49999999999954525,-0.49999999999954525,0.6249999999990763,-0.6249999999990763,0.49999999999954525,-0.49999999999954525,1.5000000000000568,-1.5000000000000568
2026-01-19,2.055000000000007,2.114999999999995,2.1850000000000023,2.25,2.319999999999993,2.3799999999999955,2.4399999999999977,2.5,2.549999999999997,2.25,2.1850000000000023,2.3779999999999974,2.4099999999999966,2.4099999999999966,2.549999999999997,12.799999999999745,15.999999999999659,29.999999999999716,22.49999999999943,23.000000000000398,19.499999999999318,-3.499999999999659,-3.499999999999659,-3.499999999999659,-2.5000000000005684,-1.5000000000000568,-2.400000000000091,-2.125000000000199,-3.499999999999659,-3.499999999999659,-1.5000000000000568,1.099999999999568,-1.099999999999568,1.37499999999946,-1.37499999999946,1.999999999999602,-1.999999999999602,1.37499999999946,-1.37499999999946,1.0000000000005116,-1.0000000000005116,0.0,-0.0
2026-01-20,2.0400000000000063,2.0999999999999943,2.1700000000000017,2.239999999999995,2.3100000000000023,2.375,2.4399999999999977,2.5,2.555000000000007,2.239999999999995,2.1700000000000017,2.372999999999999,2.40625,2.40625,2.555000000000007,13.3000000000004,16.62500000000051,31.500000000001194,23.62499999999983,24.500000000000455,19.999999999998863,-1.0000000000005116,-1.5000000000000568,-1.5000000000000568,-0.9999999999990905,0.5000000000009663,-0.4999999999998561,-0.37499999999965894,-1.0000000000005116,-1.5000000000000568,0.5000000000009663,0.5000000000006555,-0.5000000000006555,0.6250000000008527,-0.6250000000008527,1.500000000001478,-1.500000000001478,1.125000000000398,-1.125000000000398,1.5000000000000568,-1.5000000000000568,0.49999999999954525,-0.49999999999954525
2026-01-21,2.055000000000007,2.1200000000000045,2.1899999999999977,2.265000000000001,2.3349999999999937,2.4000000000000057,2.4599999999999937,2.519999999999996,2.575000000000003,2.265000000000001,2.1899999999999977,2.395999999999998,2.4287499999999973,2.4287499999999973,2.575000000000003,13.099999999999712,16.37499999999963,31.000000000000185,23.874999999999957,24.00000000000091,20.999999999999417,2.500000000000613,1.999999999999602,1.5000000000000568,2.4999999999991473,1.999999999999602,2.2999999999999243,2.24999999999973,2.500000000000613,1.999999999999602,1.999999999999602,-0.20000000000068852,0.20000000000068852,-0.2500000000008811,0.2500000000008811,-0.500000000001009,0.500000000001009,0.2500000000001279,-0.2500000000001279,-0.49999999999954525,0.49999999999954525,1.0000000000005542,-1.0000000000005542
2026-01-22,2.075000000000003,2.140000000000001,2.2099999999999937,2.2849999999999966,2.355000000000004,2.4200000000000017,2.480000000000004,2.5349999999999966,2.5900000000000034,2.2849999999999966,2.2099999999999937,2.4150000000000005,2.4475000000000016,2.4475000000000016,2.5900000000000034,13.000000000000389,16.250000000000497,30.500000000000682,23.75000000000078,23.499999999999943,20.999999999999375,1.9999999999995577,1.999999999999602,1.999999999999602,2.000000000001023,1.5000000000000568,1.9000000000002348,1.8750000000004263,1.9999999999995577,1.999999999999602,1.5000000000000568,-0.09999999999932285,0.09999999999932285,-0.12499999999913314,0.12499999999913314,-0.4999999999995026,0.4999999999995026,-0.12499999999917577,0.12499999999917577,-0.5000000000009663,0.5000000000009663,-4.263256414560601e-14,4.263256414560601e-14
2026-01-23,2.094999999999999,2.1650000000000063,2.239999999999995,2.3149999999999977,2.3799999999999955,2.4399999999999977,2.5,2.555000000000007,2.605000000000004,2.3149999999999977,2.239999999999995,2.4379999999999997,2.46875,2.46875,2.605000000000004,12.3000000000002,15.375000000000227,29.000000000000625,22.87500000000051,22.500000000000853,21.999999999999886,3.0000000000001137,3.0000000000001137,1.999999999999602,2.4999999999991473,1.5000000000000568,2.2999999999999243,2.1249999999998437,3.0000000000001137,3.0000000000001137,1.5000000000000568,-0.7000000000001894,0.7000000000001894,-0.87500000000027,0.87500000000027,-1.5000000000000568,1.5000000000000568,-0.87500000000027,0.87500000000027,-0.9999999999990905,0.9999999999990905,1.0000000000005116,-1.0000000000005116
2026-01-26,2.075000000000003,2.140000000000001,2.2099999999999937,2.280000000000001,2.344999999999999,2.405000000000001,2.4650000000000034,2.519999999999996,2.569999999999993,2.280000000000001,2.2099999999999937,2.403,2.43375,2.43375,2.569999999999993,12.299999999999889,15.374999999999872,28.999999999999204,22.37500000000061,22.49999999999943,20.49999999999983,-3.499999999999659,-3.0000000000001137,-1.999999999999602,-3.499999999999659,-3.50000000000108,-3.49999999999997,-3.500000000000014,-3.499999999999659,-3.0000000000001137,-3.50000000000108,-3.1086244689504383e-13,3.1086244689504383e-13,-3.552713678800501e-13,3.552713678800501e-13,-1.4210854715202004e-12,1.4210854715202004e-12,-0.4999999999999005,0.4999999999999005,-1.4210854715202004e-12,1.4210854715202004e-12,-1.5000000000000568,1.5000000000000568
2026-01-27,2.0600000000000023,2.125,2.194999999999993,2.265000000000001,2.3299999999999983,2.394999999999996,2.4549999999999983,2.510000000000005,2.5600000000000023,2.265000000000001,2.194999999999993,2.3909999999999996,2.4224999999999994,2.4224999999999994,2.5600000000000023,12.599999999999856,15.749999999999842,29.500000000000128,22.750000000000625,23.000000000000398,20.499999999999872,-1.5000000000000124,-1.5000000000000568,-1.5000000000000568,-1.5000000000000568,-0.9999999999990905,-1.2000000000000455,-1.1250000000000426,-1.5000000000000124,-1.5000000000000568,-0.9999999999990905,0.29999999999996696,-0.29999999999996696,0.3749999999999698,-0.3749999999999698,0.5000000000009237,-0.5000000000009237,0.3750000000000142,-0.3750000000000142,0.5000000000009663,-0.5000000000009663,4.263256414560601e-14,-4.263256414560601e-14
2026-01-28,2.030000000000001,2.0900000000000034,2.1599999999999966,2.230000000000004,2.299999999999997,2.364999999999995,2.424999999999997,2.480000000000004,2.5349999999999966,2.230000000000004,2.1599999999999966,2.3599999999999994,2.3924999999999983,2.3924999999999983,2.5349999999999966,12.999999999999545,16.24999999999943,30.49999999999926,23.25000000000017,23.499999999999943,20.000000000000284,-3.4999999999997033,-3.499999999999659,-3.0000000000001137,-3.0000000000001137,-2.5000000000005684,-3.100000000000014,-3.0000000000001137,-3.4999999999997033,-3.499999999999659,-2.5000000000005684,0.3999999999996895,-0.3999999999996895,0.49999999999958966,-0.49999999999958966,0.9999999999991331,-0.9999999999991331,0.49999999999954525,-0.49999999999954525,0.49999999999954525,-0.49999999999954525,-0.4999999999995879,0.4999999999995879
2026-01-29,2.010000000000005,2.0649999999999977,2.1299999999999955,2.194999999999993,2.2549999999999955,2.3149999999999977,2.375,2.4350000000000023,2.489999999999995,2.194999999999993,2.1299999999999955,2.3149999999999977,2.344999999999999,2.344999999999999,2.489999999999995,12.000000000000455,15.000000000000568,29.50000000000017,21.50000000000034,23.499999999999943,18.499999999998806,-3.50000000000108,-3.0000000000001137,-1.999999999999602,-4.5000000000001705,-4.5000000000001705,-4.5000000000001705,-4.749999999999943,-3.50000000000108,-3.0000000000001137,-4.5000000000001705,-0.9999999999990905,0.9999999999990905,-1.2499999999988631,1.2499999999988631,-0.9999999999990905,0.9999999999990905,-1.7499999999998295,1.7499999999998295,0.0,-0.0,-1.500000000001478,1.500000000001478
2026-01-30,2.0250000000000057,2.0799999999999983,2.144999999999996,2.2099999999999937,2.2750000000000057,2.3349999999999937,2.394999999999996,2.4549999999999983,2.510000000000005,2.2099999999999937,2.144999999999996,2.3339999999999974,2.3649999999999984,2.3649999999999984,2.510000000000005,12.400000000000366,15.500000000000469,30.000000000001137,22.00000000000024,23.499999999999943,18.499999999998806,1.5000000000000568,1.5000000000000568,1.5000000000000568,2.000000000001023,2.000000000001023,1.8999999999999684,1.9999999999999574,1.5000000000000568,1.5000000000000568,2.000000000001023,0.39999999999991154,-0.39999999999991154,0.4999999999999005,-0.4999999999999005,0.5000000000009663,-0.5000000000009663,0.4999999999999005,-0.4999999999999005,0.0,-0.0,0.0,-0.0
2026-02-02,2.049999999999997,2.1099999999999994,2.174999999999997,2.239999999999995,2.305000000000007,2.364999999999995,2.424999999999997,2.480000000000004,2.5349999999999966,2.239999999999995,2.174999999999997,2.3629999999999995,2.3937500000000007,2.3937500000000007,2.5349999999999966,12.300000000000466,15.375000000000583,29.50000000000017,21.875000000000355,22.999999999998977,18.999999999999773,3.0000000000001137,3.0000000000001137,2.4999999999991473,3.0000000000001137,2.4999999999991473,2.9000000000002135,2.8750000000002274,3.0000000000001137,3.0000000000001137,2.4999999999991473,-0.09999999999990017,0.09999999999990017,-0.12499999999988631,0.12499999999988631,-0.5000000000009663,0.5000000000009663,-0.12499999999988631,0.12499999999988631,-0.5000000000009663,0.5000000000009663,0.5000000000009663,-0.5000000000009663
2026-02-03,2.0600000000000023,2.1200000000000045,2.1850000000000023,2.2549999999999955,2.319999999999993,2.385000000000005,2.444999999999993,2.5,2.555000000000007,2.2549999999999955,2.1850000000000023,2.3809999999999976,2.412499999999998,2.412499999999998,2.555000000000007,12.600000000000211,15.750000000000242,30.000000000001137,22.74999999999956,23.500000000001364,19.499999999999318,1.5000000000000568,1.0000000000005116,1.0000000000005116,1.4999999999986358,2.000000000001023,1.7999999999998018,1.8749999999997158,1.5000000000000568,1.0000000000005116,2.000000000001023,0.2999999999997449,-0.2999999999997449,0.37499999999965894,-0.37499999999965894,0.5000000000009663,-0.5000000000009663,0.8749999999992042,-0.8749999999992042,0.5000000000023874,-0.5000000000023874,0.49999999999954525,-0.49999999999954525
2026-02-04,2.0349999999999966,2.094999999999999,2.1599999999999966,2.2249999999999943,2.2900000000000063,2.3499999999999943,2.4099999999999966,2.469999999999999,2.5250000000000057,2.2249999999999943,2.1599999999999966,2.348999999999998,2.379999999999999,2.379999999999999,2.5250000000000057,12.400000000000366,15.500000000000469,30.000000000001137,22.00000000000024,23.499999999999943,18.999999999999773,-3.0000000000001137,-2.5000000000005684,-2.5000000000005684,-2.9999999999986926,-3.0000000000001137,-3.1999999999999584,-3.2499999999998863,-3.0000000000001137,-2.5000000000005684,-3.0000000000001137,-0.19999999999984475,0.19999999999984475,-0.24999999999977263,0.24999999999977263,0.0,-0.0,-0.7499999999993179,0.7499999999993179,-1.4210854715202004e-12,1.4210854715202004e-12,-0.49999999999954525,0.49999999999954525
2026-02-05,2.0250000000000057,2.0799999999999983,2.144999999999996,2.2099999999999937,2.2750000000000057,2.3349999999999937,2.394999999999996,2.450000000000003,2.5049999999999955,2.2099999999999937,2.144999999999996,2.3329999999999984,2.3637499999999996,2.3637499999999996,2.5049999999999955,12.300000000000466,15.375000000000583,29.50000000000017,21.875000000000355,22.999999999998977,18.499999999998806,-1.5000000000000568,-1.5000000000000568,-0.9999999999990905,-1.5000000000000568,-2.000000000001023,-1.599999999999957,-1.6249999999999432,-1.5000000000000568,-1.5000000000000568,-2.000000000001023,-0.09999999999990017,0.09999999999990017,-0.12499999999988631,0.12499999999988631,-0.5000000000009663,0.5000000000009663,-0.12499999999988631,0.12499999999988631,-0.5000000000009663,0.5000000000009663,-0.5000000000009663,0.5000000000009663
2026-02-06,2.0250000000000057,2.075000000000003,2.135000000000005,2.200000000000003,2.265000000000001,2.325000000000003,2.385000000000005,2.4399999999999977,2.4950000000000045,2.200000000000003,2.135000000000005,2.3230000000000017,2.3537500000000016,2.3537500000000016,2.4950000000000045,12.299999999999889,15.374999999999872,29.50000000000017,21.874999999999645,23.000000000000355,17.499999999999716,-0.9999999999990905,-0.9999999999990905,0.0,-1.0000000000004672,-0.9999999999990905,-0.9999999999996678,-0.999999999999801,-0.9999999999990905,-0.9999999999990905,-0.9999999999990905,-5.773159728050814e-13,5.773159728050814e-13,-7.105427357601002e-13,7.105427357601002e-13,0.0,-0.0,-7.105427357601002e-13,7.105427357601002e-13,1.3784529073745944e-12,-1.3784529073745944e-12,-0.9999999999990905,0.9999999999990905
2026-02-09,2.0049999999999955,2.049999999999997,2.1099999999999994,2.174999999999997,2.2349999999999994,2.2950000000000017,2.355000000000004,2.4150000000000063,2.469999999999999,2.174999999999997,2.1099999999999994,2.2950000000000017,2.325000000000003,2.325000000000003,2.469999999999999,12.000000000000455,15.000000000000568,29.50000000000017,21.50000000000034,23.499999999999943,17.00000000000017,-2.5000000000005684,-2.5000000000005684,-2.000000000001023,-3.000000000000158,-2.5000000000005684,-2.8000000000000025,-2.874999999999872,-2.5000000000005684,-2.5000000000005684,-2.5000000000005684,-0.29999999999943405,0.29999999999943405,-0.37499999999930367,0.37499999999930367,0.0,-0.0,-0.37499999999930367,0.37499999999930367,0.4999999999995879,-0.4999999999995879,-0.49999999999954525,0.49999999999954525
2026-02-10,2.0,2.0450000000000017,2.0999999999999943,2.1599999999999966,2.219999999999999,2.280000000000001,2.3400000000000034,2.394999999999996,2.450000000000003,2.1599999999999966,2.0999999999999943,2.278999999999999,2.30875,2.30875,2.450000000000003,11.900000000000244,14.875000000000327,29.000000000000625,20.875000000000554,23.000000000000398,15.999999999999659,-1.5000000000000568,-1.0000000000005116,-0.49999999999954525,-1.5000000000000568,-1.999999999999602,-1.6000000000002679,-1.6250000000002984,-1.5000000000000568,-1.0000000000005116,-1.999999999999602,-0.10000000000021103,0.10000000000021103,-0.12500000000024158,0.12500000000024158,-0.49999999999954525,0.49999999999954525,-0.6249999999997868,0.6249999999997868,-0.49999999999954525,0.49999999999954525,-1.0000000000005116,1.0000000000005116
2026-02-11,2.0049999999999955,2.049999999999997,2.105000000000004,2.1700000000000017,2.230000000000004,2.2900000000000063,2.344999999999999,2.4000000000000057,2.4549999999999983,2.1700000000000017,2.105000000000004,2.2870000000000035,2.3162500000000037,2.3162500000000037,2.4549999999999983,11.700000000000177,14.625000000000199,28.49999999999966,21.12499999999997,22.49999999999943,16.500000000000625,1.0000000000005116,0.5000000000009663,0.49999999999954525,1.0000000000005116,0.49999999999954525,0.8000000000004448,0.7500000000003837,1.0000000000005116,0.5000000000009663,0.49999999999954525,-0.2000000000000668,0.2000000000000668,-0.2500000000001279,0.2500000000001279,-0.5000000000009663,0.5000000000009663,0.24999999999941735,-0.24999999999941735,-0.5000000000009663,0.5000000000009663,0.5000000000009663,-0.5000000000009663
2026-02-12,2.0,2.0400000000000063,2.0900000000000034,2.144999999999996,2.2049999999999983,2.265000000000001,2.319999999999993,2.375,2.430000000000007,2.144999999999996,2.0900000000000034,2.261999999999998,2.291249999999998,2.291249999999998,2.430000000000007,11.700000000000177,14.625000000000199,28.50000000000108,20.12499999999946,22.500000000000853,14.499999999999602,-2.5000000000005684,-1.5000000000000568,-0.49999999999954525,-2.5000000000005684,-2.4999999999991473,-2.5000000000005684,-2.5000000000005684,-2.5000000000005684,-1.5000000000000568,-2.4999999999991473,0.0,-0.0,0.0,-0.0,1.4210854715202004e-12,-1.4210854715202004e-12,-1.0000000000005116,1.0000000000005116,1.4210854715202004e-12,-1.4210854715202004e-12,-2.000000000001023,2.000000000001023
2026-02-13,1.9749999999999943,2.010000000000005,2.0600000000000023,2.114999999999995,2.1700000000000017,2.230000000000004,2.2849999999999966,2.3400000000000034,2.390000000000001,2.114999999999995,2.0600000000000023,2.228,2.2562500000000014,2.2562500000000014,2.390000000000001,11.300000000000532,14.125000000000654,27.50000000000061,19.624999999999915,21.99999999999993,14.000000000000057,-3.0000000000001137,-3.0000000000001137,-2.5000000000005684,-3.499999999999659,-4.000000000000581,-3.3999999999997588,-3.499999999999659,-3.0000000000001137,-3.0000000000001137,-4.000000000000581,-0.3999999999996451,0.3999999999996451,-0.49999999999954525,0.49999999999954525,-1.000000000000469,1.000000000000469,-0.49999999999954525,0.49999999999954525,-0.5000000000009237,0.5000000000009237,-0.49999999999954525,0.49999999999954525
2026-02-16,1.980000000000004,2.015000000000001,2.0600000000000023,2.1099999999999994,2.1650000000000063,2.2249999999999943,2.280000000000001,2.3349999999999937,2.385000000000005,2.1099999999999994,2.0600000000000023,2.222999999999999,2.251249999999999,2.251249999999999,2.385000000000005,11.299999999999955,14.124999999999943,27.50000000000057,19.12499999999966,21.999999999999886,12.999999999999545,-0.49999999999954525,0.0,0.5000000000009663,-0.49999999999954525,-0.49999999999958966,-0.5000000000001226,-0.5000000000002558,-0.49999999999954525,0.0,-0.49999999999958966,-5.773159728050814e-13,5.773159728050814e-13,-7.105427357601002e-13,7.105427357601002e-13,-4.263256414560601e-14,4.263256414560601e-14,-0.5000000000002558,0.5000000000002558,-4.263256414560601e-14,4.263256414560601e-14,-1.0000000000005116,1.0000000000005116
2026-02-17,1.9749999999999943,2.0049999999999955,2.049999999999997,2.105000000000004,2.1599999999999966,2.2150000000000034,2.269999999999996,2.325000000000003,2.375,2.105000000000004,2.049999999999997,2.2150000000000007,2.2424999999999997,2.2424999999999997,2.375,10.999999999999677,13.749999999999574,26.999999999999602,19.250000000000256,21.50000000000034,13.000000000000966,-0.49999999999954525,-1.0000000000005116,-0.5000000000009663,-0.5000000000009663,-1.0000000000005116,-0.7999999999998231,-0.8749999999999147,-0.49999999999954525,-1.0000000000005116,-1.0000000000005116,-0.3000000000002778,0.3000000000002778,-0.3750000000003695,0.3750000000003695,-0.5000000000009663,0.5000000000009663,0.12500000000059686,-0.12500000000059686,-0.49999999999954525,0.49999999999954525,1.4210854715202004e-12,-1.4210854715202004e-12
2026-02-18,1.9899999999999949,2.019999999999996,2.0649999999999977,2.1200000000000045,2.174999999999997,2.230000000000004,2.2849999999999966,2.3349999999999937,2.385000000000005,2.1200000000000045,2.0649999999999977,2.228999999999999,2.256249999999998,2.256249999999998,2.385000000000005,10.899999999999466,13.624999999999332,26.500000000000057,19.125000000000014,21.000000000000796,13.000000000000966,1.5000000000000568,1.5000000000000568,1.5000000000000568,1.5000000000000568,1.0000000000005116,1.3999999999998458,1.3749999999998153,1.5000000000000568,1.5000000000000568,1.0000000000005116,-0.10000000000021103,0.10000000000021103,-0.12500000000024158,0.12500000000024158,-0.49999999999954525,0.49999999999954525,-0.12500000000024158,0.12500000000024158,-0.49999999999954525,0.49999999999954525,0.0,-0.0
2026-02-19,1.9950000000000043,2.030000000000001,2.075000000000003,2.1299999999999955,2.1850000000000023,2.239999999999995,2.2950000000000017,2.3499999999999943,2.4000000000000057,2.1299999999999955,2.075000000000003,2.2399999999999975,2.2674999999999983,2.2674999999999983,2.4000000000000057,11.00000000000021,13.750000000000284,27.000000000001023,19.249999999999545,21.50000000000034,13.499999999999112,0.9999999999990905,1.0000000000005116,0.5000000000009441,1.0000000000005116,1.5000000000000568,1.0999999999998344,1.1250000000000426,0.9999999999990905,1.0000000000005116,1.5000000000000568,0.10000000000074394,-0.10000000000074394,0.12500000000095213,-0.12500000000095213,0.5000000000009663,-0.5000000000009663,0.12499999999953104,-0.12499999999953104,0.49999999999954525,-0.49999999999954525,0.4999999999981455,-0.4999999999981455
